Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2013-02-15,-1.3780835423,0.198623797894891,-3.1973255149754,-2.02316824550963,2.41910433769226,-4.77432689844563,-6.09111523358806,-2.94810489400639,-4.06440020575884,0,0
2013-02-19,-0.036943671694,0.196813696207966,-3.1964068605395,-2.02240246467958,2.4178478717804,-4.77341691912542,-6.08941123021198,-2.9479069495172,-4.06325033006468,0,0
2013-02-20,-2.4217917781,0.197185755434946,-3.1965956863175,-2.02255986789384,2.1523609161377,-4.49251635991652,-5.73424796398867,-2.77009701088004,-3.82255467949648,0,0
2013-02-21,-0.62158850396,0.196347979408347,-3.19617050210344,-2.02220543873349,2.42752766609192,-4.78345353704013,-6.10196296194723,-2.95435430751536,-4.07175741893645,0,0
2013-02-22,1.0648791642,0.195873097244828,-3.19592949210428,-2.02200453529255,2.28219246864319,-4.63219429301266,-5.91051003799719,-2.85875441688438,-3.94202331580786,0,0
2013-02-25,-1.7768017568,0.196414231770781,-3.19620412619598,-2.02223346742904,2.28076648712158,-4.63055932105041,-5.90860688311901,-2.8576045603667,-3.94072719037182,0,0
2013-02-26,1.3934056007,0.196423314825381,-3.19620873598584,-2.02223731010216,2.3318989276886,-4.68436526211338,-5.9766619007733,-2.89164557500626,-3.98684541909442,0,0
2013-02-27,-0.98002093682,0.196473720180385,-3.19623431747847,-2.02225863456966,2.26618266105652,-4.61508805829829,-5.88905736175488,-2.84780319627862,-3.92747844898621,0,0
2013-02-28,-0.71304856383,0.199363930866657,-3.07547829601269,-2.01784611542841,2.30707478523254,-4.47199784613397,-5.87618890379727,-2.86555420811103,-3.93652131235694,0,0
2013-03-01,-2.4762120524,0.197914440410188,-3.07479195044623,-2.01703922874846,2.51669645309448,-4.67996602995247,-6.14611704456977,-3.00193661306991,-4.12026870893687,0,0
2013-03-04,-2.420610031,0.197479775847234,-3.07458613322657,-2.01679726437779,2.66928386688232,-4.82576157256576,-6.33556724379902,-3.09755213114868,-4.24921610606845,0,0
2013-03-05,2.6411141531,0.196955011197556,-3.07433765288015,-2.01650514406472,2.82160115242004,-4.96720126320093,-6.51931539066458,-3.19029416825508,-4.37427221804825,0,0
2013-03-06,-1.271500937,0.198386592196431,-3.07501551817221,-2.0173020611014,3.00188231468201,-5.12936715140014,-6.73077939835705,-3.29677905639401,-4.51824537349233,0,0
2013-03-07,1.1558466576,0.197811958035087,-3.07474342420484,-2.01698217996761,2.97755217552185,-5.10783772731066,-6.70255477544346,-3.28260880951583,-4.49901522588141,0,0
2013-03-08,0.26429344471,0.197142070252157,-3.07442622686988,-2.01660927407734,2.76895809173584,-4.91876053165323,-6.45638783500217,-3.15853338623212,-4.33144594857021,0,0
2013-03-11,1.4245344204,0.197039633205083,-3.07437772209167,-2.0165522505292,2.47196817398071,-4.63664889394784,-6.08944608323078,-2.97348343159118,-4.08169461237213,0,0
2013-03-12,-2.1558910178,0.198030539092653,-3.07484692412034,-2.01710385730812,2.42723488807678,-4.5924535602532,-6.03234506775457,-2.94453369048379,-4.04282735125606,0,0
2013-03-13,-0.018672828628,0.197430759391205,-3.07456292353441,-2.01676997842686,2.62979245185852,-4.78847565966544,-6.28705569082833,-3.07309146808686,-4.21619639591741,0,0
2013-03-14,0.96883389742,0.195881569718272,-3.07382936957489,-2.01590759226473,2.37710762023926,-4.54330905790533,-5.96761210269159,-2.91221885445639,-3.99877868445065,0,0
2013-03-15,2.5803468208,0.19569021657623,-3.0737387622997,-2.01580107186593,2.25322794914246,-4.4182240323278,-5.80486203523527,-2.83017958163643,-3.88801940337538,0,0
2013-03-18,2.7182977956,0.196272285928409,-3.07401437689065,-2.01612509194138,2.47581148147583,-4.64060067188735,-6.0942926327446,-2.97604239486659,-4.08499314159006,0,0
